City,Price,Day,Shared Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
Paris,121.399944076801,Weekday,False,2,True,1,0,9,94,1,3.59123971223196,0.192696978442508
Paris,199.925435734924,Weekday,False,4,True,1,0,9,90,2,3.54145656379852,0.236210389564876
Paris,195.265169167676,Weekday,False,2,False,0,0,9,96,1,3.89730619500992,0.0699822100570649
Paris,158.915089943145,Weekday,False,2,False,0,0,9,92,0,3.477909651859,0.517518082993984
Paris,195.498182496039,Weekday,False,2,False,0,0,7,80,2,4.31175355900177,0.23675509645741
Paris,521.716842203374,Weekday,False,4,True,0,0,10,100,2,3.31295595058765,0.416871415521525
Paris,181.284369465933,Weekday,False,3,False,0,0,10,100,2,3.50305820044679,0.376668277567236
Paris,217.634448690465,Weekday,False,3,False,1,0,9,95,1,4.20543236133876,0.197444314665816
Paris,157.050983316246,Weekday,False,2,False,0,0,10,100,1,4.13869358298474,0.185292923787934
Paris,285.208313915556,Weekday,False,4,False,0,1,9,90,1,4.27917570005324,0.0340733503834126
Paris,173.594929629975,Weekday,False,2,False,1,0,9,96,0,4.59765146797979,0.320947007230894
Paris,586.261534159754,Weekday,False,5,False,0,0,10,100,1,3.12724637461278,0.149672022864908
Paris,216.935408705378,Weekday,False,2,False,0,0,8,95,1,3.75362496377565,0.221459719581787
Paris,301.28623357256,Weekday,False,4,False,1,0,9,88,1,3.61635621424797,0.629490657538477
Paris,171.031783017989,Weekday,False,2,False,0,0,10,100,1,3.91649624549061,0.321959923684473
Paris,312.703886662317,Weekday,False,4,True,0,0,10,99,1,3.33708404924981,0.198832552220476
Paris,122.098984061888,Weekday,False,3,False,1,0,8,86,1,3.89803172425557,0.250432600658734
Paris,117.205704166278,Weekday,False,2,True,0,0,10,98,1,3.45594154780619,0.203015888576309
Paris,212.042128809768,Weekday,False,4,False,1,0,9,91,2,3.03111122734711,0.49454503146274
Paris,181.983409451021,Weekday,False,2,False,0,0,9,98,1,4.08152130598442,0.287683845724716
Paris,293.130767079877,Weekday,False,3,False,0,0,10,99,1,2.76737850890758,0.138817332553319
Paris,183.148476092833,Weekday,False,2,False,0,0,10,100,0,4.51592657919567,0.120348076236337
Paris,291.965700438065,Weekday,False,2,False,0,0,9,91,0,3.44191385851943,0.153468787757785
Paris,151.458663435549,Weekday,False,2,False,0,0,6,71,1,2.72212226432725,0.309109637397805
Paris,146.565383539939,Weekday,False,2,False,1,0,9,77,1,3.26377544506198,0.543746049246711
Paris,131.885543853108,Weekday,False,2,False,0,0,9,95,1,3.61531232575455,0.0478739120982429
Paris,120.933917420076,Weekday,False,6,False,0,1,9,89,1,3.07225202619024,0.0674076526660092
Paris,241.168794855066,Weekday,False,4,False,0,0,9,91,1,3.53300678714188,0.24043704437569
Paris,289.868580482804,Weekday,False,2,True,0,0,10,97,1,2.99368188203457,0.295208511409286
Paris,169.633703047814,Weekday,False,6,False,0,1,9,95,1,2.99889360675571,0.149800364488284
Paris,120.933917420076,Weekday,False,6,False,0,1,9,75,1,3.09346820079154,0.084514573951488
Paris,138.87594370398,Weekday,False,2,False,0,0,8,87,1,3.7088127196146,0.177001636289761
Paris,176.158076241961,Weekday,False,2,False,0,0,10,93,1,3.29248804070203,0.0973548722815581
Paris,236.974554944543,Weekday,False,4,False,0,1,10,100,1,4.06406388729452,0.232606157561503
Paris,339.733432752353,Weekday,False,4,False,0,0,9,93,1,3.88403639906338,0.113613054887454
Paris,120.933917420076,Weekday,False,6,False,0,1,9,92,1,3.11805320531973,0.124599891094857
Paris,3037.09572187529,Weekday,False,3,False,0,0,10,100,1,3.29128684583844,0.243495143525737
Paris,156.351943331159,Weekday,False,2,False,1,0,8,100,1,3.5550860116618,0.21543374668718
Paris,272.159567527263,Weekday,False,2,True,0,0,10,99,1,3.20218580980969,0.172910386767572
Paris,235.343461646006,Weekday,False,2,True,0,1,10,98,1,3.04253206337386,0.508813094379263
Paris,154.021810047535,Weekday,False,3,False,0,0,9,90,1,3.55608783401389,0.31391110640632
Paris,236.74154161618,Weekday,False,3,True,0,0,10,97,0,4.13214370460361,0.0331604944088231
Paris,229.052101780222,Weekday,False,2,False,0,0,9,91,1,3.33346205576165,0.621443819378885
Paris,220.197595302451,Weekday,False,4,False,0,0,9,85,2,3.78071561348014,0.0120083059661312
Paris,387.967191723367,Weekday,False,2,False,0,0,9,95,1,3.78368384352996,0.429960755430182
Paris,133.05061049492,Weekday,False,2,False,0,1,9,91,1,3.6387383310355,0.199114020403907
Paris,394.025538260789,Weekday,False,4,True,0,0,10,97,1,3.66738991793647,0.057721392226408
Paris,206.216795600708,Weekday,False,2,False,0,0,10,97,1,3.63038840109152,0.282359328999728
Paris,229.052101780222,Weekday,False,3,False,0,0,7,84,1,3.9677114117309,0.259434054490259
Paris,373.287352036537,Weekday,False,6,False,0,0,8,83,2,3.23500269375614,0.26331499196707
Paris,301.053220244198,Weekday,False,2,False,0,0,10,98,1,3.3493149415157,0.128425148777624
Paris,219.964581974089,Weekday,False,4,True,0,0,10,98,1,3.38806078978825,0.46679560841789
Paris,127.225277285861,Weekday,False,2,False,1,0,10,93,1,3.89192912760698,0.387228237525297
Paris,578.106067667071,Weekday,False,5,False,0,1,9,88,1,3.27627276034766,0.230548831029526
Paris,139.341970360705,Weekday,False,2,False,1,0,10,96,1,4.20678003900992,0.189751517065407
Paris,578.106067667071,Weekday,False,5,False,1,0,10,91,1,3.34234984072774,0.2431009139683
Paris,289.868580482804,Weekday,False,3,False,0,0,6,72,2,2.9043521289584,0.17573843823334
Paris,211.576102153043,Weekday,False,4,False,0,0,9,94,1,4.15487452969758,0.309024580093012
Paris,146.565383539939,Weekday,False,2,False,0,0,9,100,1,3.39118088168998,0.0209856424382063
Paris,292.897753751515,Weekday,False,2,False,0,1,9,91,1,2.33084011916258,0.346786324877757
Paris,281.71311399012,Weekday,False,2,True,1,0,10,98,1,4.46098652672848,0.174362558145372
Paris,367.229005499115,Weekday,False,4,False,0,1,10,94,1,3.219605050175,0.154223035589286
Paris,158.915089943145,Weekday,False,2,False,0,0,9,90,1,3.03431128287774,0.500635830856231
Paris,218.10047534719,Weekday,False,2,True,0,0,10,97,1,4.22376064894208,0.332209093621799
Paris,367.229005499115,Weekday,False,4,False,1,0,9,79,1,3.35515519535754,0.142440974299406
Paris,188.507782645167,Weekday,False,2,False,0,0,9,88,1,3.27415240866199,0.373316544008122
Paris,149.594556808649,Weekday,False,2,False,0,0,10,96,0,2.85887667457887,0.382179913060647
Paris,197.5953024513,Weekday,False,2,False,0,0,10,100,1,3.47843123918488,0.18515310398289
Paris,199.226395749837,Weekday,False,2,False,0,0,8,80,1,4.2702561519413,0.368942468437063
Paris,289.635567154441,Weekday,False,2,False,0,0,10,89,1,3.74743231985794,0.0925256314040788
Paris,578.106067667071,Weekday,False,5,False,1,0,9,87,1,3.18154262635451,0.115906679828844
Paris,176.158076241961,Weekday,False,2,False,0,0,10,95,1,3.22474400360331,0.351198657080381
Paris,316.199086587753,Weekday,False,4,False,0,0,9,80,1,3.38863432190957,0.175907966635976
Paris,141.672103644328,Weekday,False,2,False,0,0,8,90,0,3.96801167361311,0.198104662238084
Paris,370.72420542455,Weekday,False,2,False,0,0,9,92,1,3.42561202289706,0.329622761188956
Paris,578.106067667071,Weekday,False,5,False,1,0,9,92,1,3.26151991378473,0.140331729287208
Paris,177.789169540498,Weekday,False,2,True,0,0,10,97,1,2.97558552117765,0.182469425623359
Paris,157.983036629695,Weekday,True,2,False,0,0,9,90,1,4.35862784179062,0.281086985782377
Paris,774.769316804921,Weekday,False,6,False,1,0,8,88,2,3.251034544578,0.132866519605832
Paris,201.090502376736,Weekday,False,2,True,0,0,10,99,1,3.91813118243201,0.199927986797083
Paris,451.812843694659,Weekday,False,5,True,0,0,9,97,2,2.95707471835812,0.159048977708838
Paris,243.032901481965,Weekday,False,2,False,0,0,10,100,1,3.87807386051869,0.130556253489549
Paris,363.966818902041,Weekday,False,3,False,0,0,9,80,2,3.85378271065569,0.254459477577127
Paris,283.577220617019,Weekday,False,2,False,1,0,9,91,1,3.41408459339457,0.29913758101414
Paris,415.69577779849,Weekday,False,2,False,1,0,10,80,1,3.41408627409702,0.299146307016965
Paris,523.580948830273,Weekday,False,2,False,1,0,10,92,1,3.41406124910998,0.299123875168565
Paris,183.148476092833,Weekday,False,2,False,0,0,10,95,1,2.79672050540234,0.271114069991545
Paris,310.606766707056,Weekday,False,2,False,0,1,10,99,1,3.82218328940483,0.261929342328206
Paris,252.586447944822,Weekday,False,3,False,0,0,9,93,1,4.29341326928006,0.251420525936086
Paris,134.448690465095,Weekday,False,2,False,0,0,10,93,1,3.22518399122124,0.161958835908875
Paris,195.498182496039,Weekday,False,2,False,0,0,9,94,1,3.1481563460358,0.148234401337629
Paris,261.906981079318,Weekday,False,2,False,0,1,7,76,0,4.39489396456744,0.35846135747853
Paris,381.675831857582,Weekday,False,3,True,1,0,10,100,1,2.3057161048816,0.194780797908345
Paris,415.928791126853,Weekday,False,4,False,1,0,8,83,1,3.34179311234947,0.0668871416287435
Paris,259.576847795694,Weekday,False,2,False,0,0,10,100,1,3.73530071776962,0.357621254904945
Paris,428.744524186784,Weekday,False,4,False,0,1,9,97,2,3.01295346084531,0.222005022461125
Paris,301.28623357256,Weekday,False,2,False,1,0,9,97,0,3.65055724932796,0.286884130722959
Paris,312.703886662317,Weekday,False,3,True,0,0,10,100,1,3.68966524874274,0.181453304651683
Paris,312.703886662317,Weekday,False,5,False,0,0,10,100,2,2.76094166847013,0.305147239300623
Paris,441.560257246715,Weekday,False,5,False,0,0,10,85,3,3.62570282094364,0.306319668159265
Paris,237.440581601268,Weekday,False,2,True,0,0,10,97,1,3.08555562164379,0.270706796697448
Paris,428.744524186784,Weekday,False,6,True,1,0,10,100,2,4.50468117495758,0.260450962713443
Paris,228.819088451859,Weekday,False,2,False,0,0,9,94,1,2.82648746469166,0.37004703080903
Paris,200.391462391649,Weekday,False,2,False,0,0,9,90,1,2.9727976267531,0.156116341569088
Paris,160.546183241681,Weekday,False,2,False,0,1,9,92,1,5.19792883338413,0.342795575804201
Paris,289.635567154441,Weekday,False,2,True,0,0,10,100,1,3.48477421315437,0.191082034777609
Paris,322.257433125175,Weekday,False,4,False,0,0,10,98,1,3.77895890387945,0.166330932979125
Paris,287.305433870817,Weekday,False,2,False,0,1,10,100,1,2.88028133841016,0.186499643594965
Paris,172.895889644888,Weekday,False,3,False,0,0,9,91,0,3.79545674659424,0.156146212891652
Paris,201.323515705098,Weekday,False,2,False,0,0,8,80,0,3.4916723198399,0.331417141479282
Paris,127.225277285861,Weekday,False,2,False,0,0,9,92,1,2.88989901672862,0.176735042837156
Paris,415.928791126853,Weekday,False,4,False,1,0,9,82,1,3.43235856531807,0.151515038733273
Paris,266.567247646565,Weekday,False,3,False,0,0,10,100,1,2.91163809216881,0.158206383414599
Paris,182.682449436108,Weekday,False,5,False,0,0,10,100,1,4.074200978998,0.248242693259846
Paris,652.437319414671,Weekday,False,6,False,0,1,9,93,1,3.23267800093584,0.244135681683053
Paris,243.032901481965,Weekday,False,3,False,0,0,8,82,1,3.72324628211682,0.112229350870323
Paris,427.579457544972,Weekday,False,4,False,1,0,6,80,1,3.26306113267985,0.138555971776925
Paris,403.346071395284,Weekday,False,6,False,0,1,9,93,1,4.03799630071616,0.154406984697726
Paris,194.333115854227,Weekday,False,4,False,0,0,9,94,1,4.09072995285183,0.164841714024053
Paris,260.741914437506,Weekday,False,2,False,0,0,10,96,1,4.08604560729796,0.103886632768996
Paris,146.565383539939,Weekday,False,2,False,0,1,10,91,0,3.40363171503443,0.161279610823417
Paris,218.799515332277,Weekday,False,2,False,1,0,10,95,0,3.36853070010533,0.360988479048759
Paris,277.75188740796,Weekday,False,2,False,0,0,9,86,1,3.01677519778015,0.281119716183046
Paris,194.333115854227,Weekday,False,2,True,0,0,10,99,1,3.55219255991436,0.107180628188139
Paris,417.093857768664,Weekday,False,3,False,1,0,9,90,2,2.64701077755413,0.117193187200167
Paris,302.451300214372,Weekday,False,2,False,0,0,10,95,0,2.89630374455897,0.209386634330915
Paris,200.391462391649,Weekday,False,2,False,1,0,9,95,1,3.05179040140362,0.260281077190959
Paris,179.420262839034,Weekday,False,2,False,0,0,9,94,0,2.85887977488581,0.251196224180323
Paris,219.964581974089,Weekday,False,2,False,0,0,9,92,0,3.95246084504311,0.227617161913524
Paris,233.013328362382,Weekday,False,2,False,1,0,9,88,0,3.70673359992742,0.0954626597306641
Paris,205.983782272346,Weekday,False,2,False,0,0,9,94,0,3.5867054262322,0.569614316892255
Paris,171.031783017989,Weekday,False,2,False,0,0,10,100,1,3.29292283598479,0.34239561337468
Paris,323.189486438624,Weekday,False,2,False,0,0,8,90,1,4.27026220933757,0.194475460109118
Paris,283.344207288657,Weekday,False,4,False,0,0,9,87,1,4.35105300496272,0.332491062718171
Paris,134.448690465095,Weekday,False,2,False,1,0,9,90,1,2.80977833575367,0.170349385105684
Paris,927.160033553919,Weekday,False,4,False,1,0,7,95,1,3.80570359502002,0.160901891165572
Paris,301.28623357256,Weekday,False,4,False,0,0,10,95,1,3.87914641169895,0.249750619416902
Paris,197.129275794575,Weekday,False,2,False,0,0,9,96,0,3.45159206222892,0.25316485623259
Paris,220.663621959176,Weekday,False,2,False,0,1,9,91,1,3.52726878302674,0.206965377248743
Paris,236.74154161618,Weekday,False,2,False,1,0,10,100,1,2.76481463407177,0.116425486185318
Paris,218.799515332277,Weekday,False,2,False,0,0,10,97,1,3.10331852046394,0.463199388674077
Paris,289.868580482804,Weekday,False,3,False,1,0,9,88,1,2.7305738121841,0.233851114079432
Paris,235.343461646006,Weekday,False,2,False,0,0,10,88,1,3.81442698410045,0.311851854797595
Paris,200.391462391649,Weekday,False,2,False,1,0,9,84,1,4.32308043716706,0.365752860855911
Paris,274.023674154162,Weekday,False,4,False,1,0,9,89,1,3.99175881070896,0.16785609369659
Paris,274.023674154162,Weekday,False,4,False,1,0,8,80,1,4.15167847075895,0.0788979264333894
Paris,201.090502376736,Weekday,False,2,True,1,0,10,100,1,4.06291068334731,0.209590010491748
Paris,254.916581228446,Weekday,False,4,False,0,0,6,100,2,3.53650193049337,0.404399625000609
Paris,199.925435734924,Weekday,False,2,False,0,0,9,92,1,3.35820309715987,0.214983974995522
Paris,254.916581228446,Weekday,False,2,False,1,0,10,100,1,3.10917754153308,0.156880958888483
Paris,92.7393046882282,Weekday,True,6,False,0,1,6,77,1,3.99272705139629,0.299519040553592
Paris,146.565383539939,Weekday,False,2,False,0,0,10,94,4,4.22405191811034,0.133480053246601
Paris,100.195731195824,Weekday,True,6,False,0,1,9,94,1,4.01651502337297,0.208770949120206
Paris,100.195731195824,Weekday,True,6,False,0,1,8,94,1,3.94010200808534,0.264545371057217
Paris,97.6325845838382,Weekday,True,6,False,0,1,8,90,1,3.93485329344206,0.255164704068629
Paris,237.207568272905,Weekday,False,4,False,0,0,9,90,0,2.65413147563148,0.162781989397681
Paris,370.72420542455,Weekday,False,4,False,0,1,9,100,1,3.7558453329565,0.203511173836828
Paris,195.498182496039,Weekday,False,2,False,1,0,8,80,1,2.74418864049877,0.280112824675823
Paris,168.701649734365,Weekday,False,2,False,0,0,9,90,0,3.28862257015316,0.405440001717586
Paris,219.964581974089,Weekday,False,4,False,0,0,10,100,0,3.88813533052059,0.288544749786574
Paris,209.245968869419,Weekday,False,2,False,0,0,10,100,0,3.38030505392936,0.257479558858573
Paris,218.10047534719,Weekday,False,2,False,0,1,10,89,0,3.65029760245273,0.463639416443939
Paris,218.10047534719,Weekday,False,2,False,0,1,10,88,0,3.77114021233191,0.410548505675255
Paris,313.868953304129,Weekday,False,4,False,0,0,8,70,1,4.45121169825552,0.155080689692666
Paris,164.27439649548,Weekday,False,2,False,1,0,10,100,1,3.27599737670054,0.204607987216232
Paris,237.207568272905,Weekday,False,4,False,1,0,9,92,0,4.40202865186724,0.24276128621518
Paris,170.565756361264,Weekday,False,2,False,1,0,10,93,1,2.96377123719615,0.464252401818525
Paris,127.225277285861,Weekday,False,4,False,0,1,8,85,1,4.2472985674982,0.399349408725368
Paris,129.322397241122,Weekday,False,2,False,0,0,9,96,1,3.7173052114157,0.356587838923053
Paris,222.527728586075,Weekday,False,2,False,0,0,9,93,1,3.91037382812289,0.256575161639255
Paris,274.489700810886,Weekday,False,2,False,1,0,4,80,1,2.52339150569684,0.279808494872813
Paris,97.6325845838382,Weekday,True,6,False,0,1,7,80,1,3.9667325222682,0.279526091799525
Paris,369.559138782738,Weekday,False,2,False,0,1,10,91,1,3.66455620225891,0.152873898978096
Paris,405.676204678908,Weekday,False,3,False,0,1,10,100,1,3.66798394899781,0.130457642371038
Paris,369.559138782738,Weekday,False,2,False,0,1,10,100,1,3.63760458187267,0.168748593864409
Paris,369.559138782738,Weekday,False,2,False,0,1,9,91,1,3.69330408483358,0.124087616731431
Paris,405.676204678908,Weekday,False,3,False,0,1,10,100,1,3.74244755102017,0.0507908619881879
Paris,333.675086214932,Weekday,False,2,False,0,1,9,95,1,3.72879522468779,0.131953058034935
Paris,333.675086214932,Weekday,False,2,False,0,1,9,90,1,3.66927588316606,0.124898934526613
Paris,134.448690465095,Weekday,False,2,False,0,0,6,80,0,3.63502156253219,0.244719074298953
Paris,133.749650480007,Weekday,True,2,True,1,0,10,100,1,3.95338628287103,0.241738107761035
Paris,229.518128436947,Weekday,False,4,False,0,0,10,100,1,3.8368084338019,0.274005594826003
Paris,205.284742287259,Weekday,False,2,False,0,0,10,100,1,3.864640747595,0.246614538972738
Paris,282.179140646845,Weekday,False,2,False,0,1,10,60,0,3.40779811564909,0.349688419626487
Paris,223.226768571162,Weekday,False,2,False,0,0,9,91,1,3.84311208483468,0.297695723559096
Paris,201.090502376736,Weekday,False,2,False,0,0,10,100,0,3.6764198238579,0.349930727717772
Paris,163.808369838755,Weekday,False,2,False,0,0,10,97,0,3.25914251039291,0.226330065089401
Paris,229.984155093671,Weekday,False,2,False,0,0,10,100,1,3.70554633640164,0.063394444599942
Paris,243.032901481965,Weekday,False,3,False,1,0,9,100,1,2.89887664604743,0.205093114021593
Paris,171.031783017989,Weekday,False,2,False,0,0,9,96,1,3.27955931864736,0.135153783641669
Paris,606.067667070557,Weekday,False,4,False,0,1,9,84,3,3.59108142387155,0.229724586129663
Paris,316.199086587753,Weekday,False,4,False,1,0,8,87,1,3.08843694900625,0.202459603977428
Paris,206.449808929071,Weekday,False,2,False,0,0,10,100,0,4.3614540783967,0.206643467611959
Paris,122.098984061888,Weekday,False,2,False,0,0,10,100,0,4.20391843659728,0.175190334013427
Paris,174.993009600149,Weekday,False,2,False,0,0,9,95,1,4.07104747096631,0.441558687603166
Paris,278.217914064685,Weekday,False,4,False,0,0,10,100,1,3.44758424153944,0.521537046309463
Paris,134.448690465095,Weekday,False,2,False,1,0,9,85,1,3.30354201691094,0.165644592994784
Paris,289.635567154441,Weekday,False,3,False,0,0,8,90,1,4.15191960229169,0.299764227461745
Paris,127.924317270948,Weekday,False,2,False,1,0,10,100,1,3.83952885995867,0.660305499416937
Paris,171.031783017989,Weekday,False,2,False,1,0,10,91,1,3.94389294305118,0.53266865985815
Paris,198.061329108025,Weekday,False,2,False,0,0,9,94,1,2.6118477468837,0.174106982574968
Paris,193.63407586914,Weekday,False,2,False,0,0,10,96,1,3.37624023134036,0.311181113545446
Paris,364.898872215491,Weekday,False,4,False,0,0,9,88,1,2.71899998131527,0.289668499940128
Paris,266.567247646565,Weekday,False,2,False,0,0,10,100,1,3.27318287656469,0.597157940963012
Paris,207.847888899245,Weekday,False,2,False,0,0,10,100,1,3.71578299000396,0.363493720570599
Paris,195.498182496039,Weekday,False,2,False,0,0,10,100,1,3.8945918430926,0.201902495959277
Paris,158.216049958058,Weekday,False,2,True,0,0,10,90,1,4.12385503942908,0.0809891809221834
Paris,171.031783017989,Weekday,False,2,False,0,0,10,93,0,3.4340069209499,0.361440677087135
Paris,134.448690465095,Weekday,False,2,False,0,0,10,100,0,3.75502406680578,0.0872528289524314
Paris,364.898872215491,Weekday,False,5,False,0,0,10,100,0,2.7456619090692,0.307638594375789
Paris,326.917699692422,Weekday,False,4,False,0,1,9,90,1,3.50149569509583,0.498017875365638
Paris,171.031783017989,Weekday,False,2,False,0,0,6,80,2,3.96495514301297,0.207508374853653
Paris,235.343461646006,Weekday,False,2,False,1,0,10,100,1,1.74354340044688,0.139931163786007
Paris,318.529219871377,Weekday,False,4,False,0,0,9,100,1,3.52126036366973,0.462378839460089
Paris,266.567247646565,Weekday,False,4,False,0,0,9,93,1,3.59156589483168,0.141505410465025
Paris,219.498555317364,Weekday,False,2,False,1,0,6,67,1,3.77380875813069,0.173910974399189
Paris,322.257433125175,Weekday,False,5,False,0,0,10,96,3,4.38629921290728,0.408014933343692
Paris,134.448690465095,Weekday,False,2,False,0,0,10,100,1,4.20707293486048,0.25313047555609
Paris,176.624102898686,Weekday,False,2,False,1,0,10,100,1,4.12775417365393,0.277577491758497
Paris,205.284742287259,Weekday,False,2,False,0,1,10,100,1,4.2120045784032,0.328378339755039
Paris,169.633703047814,Weekday,False,3,False,0,0,10,100,1,3.94870221450704,0.0980488523404902
Paris,185.944636033181,Weekday,False,2,False,0,0,10,100,1,2.96004311817783,0.207188335566318
Paris,107.652157703421,Weekday,True,2,False,0,1,10,100,1,4.40417549192835,0.120107715094452
Paris,157.050983316246,Weekday,False,2,True,0,0,9,98,1,4.16612297789039,0.353333250014396
Paris,219.964581974089,Weekday,False,2,False,0,0,10,100,1,3.84262119475744,0.32765036193736
Paris,4184.68636406002,Weekday,False,4,False,0,0,9,90,3,3.86938479560782,0.347889896967361
Paris,259.576847795694,Weekday,False,4,False,0,0,9,95,1,3.07274654107013,0.572737160642133
Paris,238.838661571442,Weekday,False,2,False,1,0,9,80,1,3.79448526502712,0.139212456303247
Paris,244.897008108864,Weekday,False,2,False,0,0,9,92,0,3.17101920462589,0.106331341304939
Paris,206.449808929071,Weekday,False,2,False,0,0,9,91,1,3.10233566644684,0.413251262589818
Paris,138.87594370398,Weekday,False,2,False,0,0,10,90,1,3.73565190830641,0.180517864593827
Paris,394.025538260789,Weekday,False,2,False,0,0,9,94,1,4.3485545772257,0.320512155806029
Paris,359.073539006431,Weekday,False,4,False,0,0,8,87,1,2.5597581765744,0.167560427127111
Paris,167.536583092553,Weekday,False,2,False,0,0,7,82,0,4.02424502615976,0.252032340202073
Paris,254.683567900084,Weekday,False,3,False,0,0,9,86,2,4.39195759840951,0.197084939049588
Paris,127.225277285861,Weekday,False,2,False,0,1,8,82,1,4.24730341128604,0.399344204925404
Paris,127.225277285861,Weekday,False,2,False,0,1,8,78,1,4.30684315411138,0.429432091794427
Paris,127.225277285861,Weekday,False,2,False,0,1,9,82,1,4.24729641681921,0.399357006882126
Paris,127.225277285861,Weekday,False,2,False,0,1,9,79,1,4.24731060924527,0.399344323093313
Paris,556.202814801007,Weekday,False,6,False,0,0,10,91,3,2.7467182287036,0.366520093685868
Paris,127.225277285861,Weekday,False,2,False,0,1,8,76,1,4.31799233780519,0.375769537194445
Paris,127.225277285861,Weekday,False,2,False,0,1,9,76,1,4.24731436174781,0.399368116039522
Paris,139.341970360705,Weekday,False,2,False,1,0,9,95,1,3.67466249503182,0.155574774123407
Paris,163.808369838755,Weekday,False,2,False,1,0,9,92,1,3.60077252501914,0.239428780216496
Paris,127.225277285861,Weekday,False,2,False,0,1,9,85,1,4.24730141998259,0.399346366082881
Paris,329.946872961133,Weekday,False,4,False,1,0,10,95,1,3.51403569846073,0.269001848526144
Paris,127.225277285861,Weekday,False,2,False,0,1,8,78,1,4.24729425288458,0.399350266517337
Paris,127.225277285861,Weekday,False,2,False,0,1,9,83,1,4.24730771909596,0.399352614689139
Paris,412.666604529779,Weekday,False,6,False,0,0,9,96,4,4.46447074216316,0.392566913602564
Paris,278.217914064685,Weekday,False,2,True,0,0,10,96,1,3.79053556590441,0.0343029372600058
Paris,181.284369465933,Weekday,False,2,False,0,0,10,96,0,3.52880543336244,0.148487317247043
Paris,127.225277285861,Weekday,False,2,False,0,1,8,79,1,4.24730341447995,0.399343750626393
Paris,265.868207661478,Weekday,False,3,False,0,0,10,95,2,4.41375461204067,0.289241347166318
Paris,213.673222108305,Weekday,False,2,False,0,0,9,89,1,4.23244128302841,0.0931778768872355
Paris,275.654767452698,Weekday,False,2,False,0,0,7,87,1,4.04011306465942,0.154911088404911
Paris,405.676204678908,Weekday,False,6,False,1,0,7,80,2,2.85637355260502,0.403422580644406
Paris,278.217914064685,Weekday,False,2,False,0,0,10,94,0,3.39699655079039,0.081302772669357
Paris,136.079783763631,Weekday,False,2,True,0,0,10,97,1,4.17040164518094,0.0102334361494474
Paris,151.691676763911,Weekday,False,2,False,1,0,9,88,1,2.68726016561766,0.225776021927729
Paris,290.800633796253,Weekday,False,4,False,0,0,9,80,1,3.66039005393185,0.16815222722812
Paris,277.984900736322,Weekday,False,2,False,1,0,9,97,1,2.78966561526424,0.116311191387361
Paris,463.696523441141,Weekday,False,4,True,1,0,10,98,2,3.87657256456218,0.189837652654235
Paris,336.005219498555,Weekday,False,2,True,1,0,10,100,1,3.87890951671309,0.200138247536315
Paris,223.692795227887,Weekday,False,4,False,0,0,10,100,2,4.0872033432372,0.212189354054767
Paris,231.615248392208,Weekday,False,4,False,0,0,10,98,1,3.55877345948532,0.154749555274365
Paris,223.692795227887,Weekday,False,2,False,1,0,9,89,1,4.20520975478276,0.253034051104803
Paris,567.853481219126,Weekday,False,6,True,0,0,10,96,3,4.31213643113656,0.304641794654074
Paris,200.391462391649,Weekday,False,2,True,0,0,9,93,1,2.89120553604514,0.240686393573315
Paris,301.28623357256,Weekday,False,2,False,0,0,10,92,1,3.4697209047108,0.508492709311564
Paris,536.396681890204,Weekend,False,5,False,0,1,9,89,1,1.35120121815548,0.212345539606352
Paris,290.101593811166,Weekend,False,2,True,0,0,10,97,1,0.69982124181029,0.193710311717141
Paris,445.754497157237,Weekend,False,4,False,0,1,10,100,1,0.968981736277134,0.29434293030011
Paris,211.343088824681,Weekend,False,2,False,0,0,10,94,1,3.30231864478382,0.234739712516952
Paris,266.334234318203,Weekend,False,2,True,0,0,9,88,1,1.40242978016803,0.0550519309369278
Paris,345.092739304688,Weekend,False,2,False,0,1,9,91,1,0.547570532579723,0.196005506798323
Paris,387.035138409917,Weekend,False,2,True,0,1,10,96,1,0.88241689696429,0.154328218133462
Paris,247.926181377575,Weekend,False,4,False,0,0,7,82,1,1.19791985736579,0.103604591511132
Paris,527.076148755709,Weekend,False,4,True,0,0,10,93,1,1.54320289467718,0.549118407065965
Paris,193.63407586914,Weekend,False,2,False,0,0,10,90,1,3.99817515058704,0.415837459212112
Paris,207.148848914158,Weekend,False,2,False,0,0,10,95,1,1.42528394113183,0.207395357646499
Paris,345.092739304688,Weekend,False,2,False,0,1,9,94,0,1.77103036047878,0.210669501590683
Paris,263.771087706217,Weekend,False,2,False,0,1,9,89,0,1.32650478732827,0.164253906651119
Paris,242.799888153602,Weekend,False,2,False,0,0,10,97,1,1.07361739134414,0.13936025419999
Paris,382.141858514307,Weekend,False,2,False,1,0,10,90,1,1.55071033266178,0.187702514012513
Paris,372.821325379812,Weekend,False,2,False,0,0,9,87,1,1.69270437624813,0.177785007947693
Paris,484.201696337031,Weekend,False,2,False,0,0,10,96,1,0.823288130732571,0.239297186564596
Paris,435.501910709293,Weekend,False,4,False,0,1,9,80,1,1.24228821947512,0.0695355718445172
Paris,509.833162456893,Weekend,False,4,False,0,0,10,93,1,3.2509692283681,0.220126828073176
Paris,318.296206543014,Weekend,False,2,False,0,0,9,94,0,1.09057648469097,0.193042895873348
